,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,udp_length,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,tls_header_encrypted
223,1740822965.698586001,1287,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1251,1243,,,True,,,,,
224,1740822965.698586076,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
225,1740822965.698586093,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
226,1740822965.698586109,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
227,1740822965.698586126,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
228,1740822965.698642874,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
229,1740822965.698707161,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
230,1740822965.698753120,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
231,1740822965.698961169,81,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,45,37,,,True,,,,,
232,1740822965.699003427,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
233,1740822965.699033715,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
234,1740822965.699062540,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
235,1740822965.699090457,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
236,1740822965.699118136,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
237,1740822965.699175366,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
238,1740822965.699228116,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
239,1740822965.699574035,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
240,1740822965.699574132,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
241,1740822965.699615943,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
242,1740822965.699615967,161,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,125,117,,,True,,,,,
243,1740822965.699615990,290,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,254,246,,,True,,,,,
244,1740822965.699664159,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
245,1740822965.699725984,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
246,1740822965.699809362,80,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,44,36,,,True,,,,,
247,1740822965.702705700,66,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,30,22,,,True,,,,,
248,1740822965.705669920,1294,142.250.75.98,192.168.80.128,4,17,128,QUIC,443,59075,1258,1250,,,True,,,,,
249,1740822965.705670017,1294,142.250.75.98,192.168.80.128,4,17,128,QUIC,443,59075,1258,1250,,,True,,,,,
250,1740822965.705670035,1280,142.250.75.98,192.168.80.128,4,17,128,QUIC,443,59075,1244,1168,,,True,,,,,
251,1740822965.705670052,86,142.250.75.98,192.168.80.128,4,17,128,QUIC,443,59075,50,42,,,True,,,,,
252,1740822965.706397159,83,192.168.80.128,142.250.75.98,4,17,64,QUIC,59075,443,47,39,,,True,,,,,
253,1740822965.706744521,1287,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1251,1243,,,True,,,,,
254,1740822965.706744551,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
255,1740822965.706744567,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
256,1740822965.706744584,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
257,1740822965.706744600,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
258,1740822965.706971388,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
259,1740822965.706971406,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
260,1740822965.706971423,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
261,1740822965.707345670,76,192.168.80.128,142.250.75.131,4,6,64,TCP,54264,443,,,,,,0,0,0,64240,
262,1740822965.707474651,86,192.168.80.128,142.250.75.98,4,17,64,QUIC,59075,443,50,42,,,True,,,,,
263,1740822965.708042474,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
264,1740822965.708042533,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
265,1740822965.708042552,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
266,1740822965.708042570,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
267,1740822965.708042589,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
268,1740822965.708168667,539,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,503,495,,,True,,,,,
269,1740822965.708394028,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
270,1740822965.709521387,127,192.168.80.128,142.250.75.98,4,17,64,QUIC,59075,443,91,83,,,True,,,,,
271,1740822965.709646946,118,192.168.80.128,142.250.75.98,4,17,64,QUIC,59075,443,82,74,,,True,,,,,
272,1740822965.709912047,805,192.168.80.128,142.250.75.98,4,17,64,QUIC,59075,443,769,761,,,True,,,,,
273,1740822965.709980845,77,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,41,33,,,True,,,,,
274,1740822965.710642161,1287,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1251,1243,,,True,,,,,
275,1740822965.710642251,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
276,1740822965.711164851,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
277,1740822965.711199239,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
278,1740822965.711199263,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
279,1740822965.711232928,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
280,1740822965.711262456,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
281,1740822965.711660271,1126,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1090,1082,,,True,,,,,
282,1740822965.712553629,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
283,1740822965.713177259,81,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,45,37,,,True,,,,,
284,1740822965.714174332,62,142.250.75.131,192.168.80.128,4,6,128,TCP,443,54264,,,,,,0,0,1,64240,
285,1740822965.714174414,1006,142.250.75.98,192.168.80.128,4,17,128,QUIC,443,59075,970,962,,,True,,,,,
286,1740822965.714174432,181,142.250.75.98,192.168.80.128,4,17,128,QUIC,443,59075,145,137,,,True,,,,,
287,1740822965.714192611,56,192.168.80.128,142.250.75.131,4,6,64,TCP,54264,443,,,,,,0,1,1,64240,
288,1740822965.714500631,1875,192.168.80.128,142.250.75.131,4,6,64,TLSv1,54264,443,,,,,,1819,1,1,64240,True
289,1740822965.714597147,78,192.168.80.128,142.250.75.98,4,17,64,QUIC,59075,443,42,34,,,True,,,,,
290,1740822965.714637847,62,142.250.75.131,192.168.80.128,4,6,128,TCP,443,54264,,,,,,0,1,1461,64240,
291,1740822965.714681441,62,142.250.75.131,192.168.80.128,4,6,128,TCP,443,54264,,,,,,0,1,1820,64240,
292,1740822965.714699509,77,192.168.80.128,142.250.75.98,4,17,64,QUIC,59075,443,41,33,,,True,,,,,
293,1740822965.714844454,71,142.250.75.98,192.168.80.128,4,17,128,QUIC,443,59075,35,27,,,True,,,,,
294,1740822965.714978387,77,192.168.80.128,142.250.75.98,4,17,64,QUIC,59075,443,41,33,,,True,,,,,
295,1740822965.718498059,617,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,581,573,,,True,,,,,
296,1740822965.720196449,1287,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1251,1243,,,True,,,,,
297,1740822965.720196561,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
298,1740822965.720196580,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
299,1740822965.720196596,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
300,1740822965.720196614,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
301,1740822965.720384526,722,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,686,678,,,True,,,,,
302,1740822965.721932850,77,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,41,33,,,True,,,,,
303,1740822965.722805134,1290,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1254,1246,,,True,,,,,
304,1740822965.722805179,600,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,564,556,,,True,,,,,
305,1740822965.724070809,81,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,45,37,,,True,,,,,
306,1740822965.726186724,4292,142.250.75.98,192.168.80.128,4,6,128,TLSv1.2,443,52414,,,,,,4236,1,1799,64240,True
307,1740822965.726208101,56,192.168.80.128,142.250.75.98,4,6,64,TCP,52414,443,,,,,,0,1799,4237,65535,
308,1740822965.727059818,1200,142.250.75.98,192.168.80.128,4,6,128,TLSv1.3,443,52414,,,,,,1144,4237,1799,64240,True
309,1740822965.727076640,56,192.168.80.128,142.250.75.98,4,6,64,TCP,52414,443,,,,,,0,1799,5381,65535,
310,1740822965.727729323,1287,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1251,1243,,,True,,,,,
311,1740822965.727729364,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
312,1740822965.727729383,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
313,1740822965.727729402,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
314,1740822965.727729419,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
315,1740822965.728096628,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
316,1740822965.728096683,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
317,1740822965.728233950,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
318,1740822965.728233993,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
319,1740822965.728234022,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
320,1740822965.728335603,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
321,1740822965.728754824,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
322,1740822965.728885273,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
323,1740822965.728885302,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
324,1740822965.728885322,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
325,1740822965.729152325,1136,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1100,1092,,,True,,,,,
326,1740822965.729272283,130,192.168.80.128,142.250.75.98,4,6,64,TLSv1.3,52414,443,,,,,,74,1799,5381,65535,True
327,1740822965.729389007,62,142.250.75.98,192.168.80.128,4,6,128,TCP,443,52414,,,,,,0,5381,1873,64240,
328,1740822965.730029339,77,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,41,33,,,True,,,,,
329,1740822965.735601602,1034,142.250.75.98,192.168.80.128,4,6,128,TLSv1.3,443,52414,,,,,,978,5381,1873,64240,True
330,1740822965.742043937,81,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,45,37,,,True,,,,,
331,1740822965.744066964,1294,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,53817,1258,1250,,,True,,,,,
332,1740822965.744067073,1294,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,53817,1258,1250,,,True,,,,,
333,1740822965.744116308,1294,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,53817,1258,1250,,,True,,,,,
334,1740822965.744116336,869,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,53817,833,756,,,True,,,,,
335,1740822965.744116361,87,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,53817,51,43,,,True,,,,,
336,1740822965.745978955,83,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,47,39,,,True,,,,,
337,1740822965.746179348,1294,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,53817,1258,1250,,,True,,,,,
338,1740822965.746179406,159,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,53817,123,47,,,True,,,,,
339,1740822965.747084142,84,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,48,40,,,True,,,,,
340,1740822965.747149981,85,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,49,41,,,True,,,,,
341,1740822965.747176631,85,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,49,41,,,True,,,,,
342,1740822965.748373748,127,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,91,83,,,True,,,,,
343,1740822965.748499189,115,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,79,71,,,True,,,,,
344,1740822965.748658843,78,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,42,34,,,True,,,,,
345,1740822965.748810363,1104,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,1068,1060,,,True,,,,,
346,1740822965.752648514,984,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,53817,948,940,,,True,,,,,
347,1740822965.752648558,181,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,53817,145,137,,,True,,,,,
348,1740822965.752727516,78,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,42,34,,,True,,,,,
349,1740822965.752810791,77,192.168.80.128,142.250.75.131,4,17,64,QUIC,53817,443,41,33,,,True,,,,,
350,1740822965.753730141,71,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,53817,35,27,,,True,,,,,
351,1740822965.753730224,70,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,34,26,,,True,,,,,
352,1740822965.759101782,826,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,790,782,,,True,,,,,
353,1740822965.759101893,70,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,34,26,,,True,,,,,
354,1740822965.759101912,69,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,33,25,,,True,,,,,
355,1740822965.761641492,81,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,45,37,,,True,,,,,
356,1740822965.764147992,1294,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,1258,1250,,,True,,,,,
357,1740822965.764220046,1294,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,1258,1250,,,True,,,,,
358,1740822965.764259562,227,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,191,183,,,True,,,,,
359,1740822965.764309310,108,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,72,64,,,True,,,,,
360,1740822965.768906896,69,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,33,25,,,True,,,,,
361,1740822965.768907030,69,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,33,25,,,True,,,,,
362,1740822965.769872757,1290,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1254,1246,,,True,,,,,
363,1740822965.769872810,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
364,1740822965.769872827,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
365,1740822965.769872847,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
366,1740822965.770700538,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
367,1740822965.770700577,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
368,1740822965.770700597,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
369,1740822965.770700616,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
370,1740822965.770700636,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
371,1740822965.771053893,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
372,1740822965.771053927,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
373,1740822965.771053945,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
374,1740822965.771053964,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
375,1740822965.771053983,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
376,1740822965.771379767,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
377,1740822965.771379799,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
378,1740822965.771379816,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
379,1740822965.772258029,80,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,44,36,,,True,,,,,
380,1740822965.772399770,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
381,1740822965.772650094,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
382,1740822965.772650141,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
383,1740822965.772650161,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
384,1740822965.774371334,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
385,1740822965.774371409,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
386,1740822965.774371426,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
387,1740822965.774371444,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
388,1740822965.774371463,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
389,1740822965.774371481,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
390,1740822965.774371498,1092,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1056,1048,,,True,,,,,
391,1740822965.774371517,1287,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1251,1243,,,True,,,,,
392,1740822965.774393311,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
393,1740822965.774748193,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
394,1740822965.774748217,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
395,1740822965.774748242,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
396,1740822965.774748263,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
397,1740822965.774792820,1294,192.168.80.128,142.250.75.138,4,17,64,QUIC,33972,443,1258,1250,1,CRYPTO,False,,,,,
398,1740822965.774842645,376,142.250.75.98,192.168.80.128,4,17,128,QUIC,443,59075,340,332,,,True,,,,,
399,1740822965.774842706,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
400,1740822965.774842724,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
401,1740822965.774842742,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
402,1740822965.774842767,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
403,1740822965.775205935,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
404,1740822965.775205965,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
405,1740822965.775205988,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
406,1740822965.775206005,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
407,1740822965.775206022,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
408,1740822965.775546483,1294,192.168.80.128,142.250.75.138,4,17,64,QUIC,33972,443,1258,1250,2,PING,False,,,,,
409,1740822965.775756277,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
410,1740822965.775810990,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
411,1740822965.775811014,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
412,1740822965.775811034,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
413,1740822965.775811052,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
414,1740822965.775811071,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
415,1740822965.775848614,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
416,1740822965.775874665,56,192.168.80.128,142.250.75.98,4,6,64,TCP,52414,443,,,,,,0,1873,6359,65535,
417,1740822965.775969345,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
418,1740822965.776086138,81,192.168.80.128,142.250.75.98,4,17,64,QUIC,59075,443,45,37,,,True,,,,,
419,1740822965.776700263,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
420,1740822965.776700308,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
421,1740822965.776700337,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
422,1740822965.776700354,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
423,1740822965.776700375,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
424,1740822965.776839363,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,44530,443,40,32,,,True,,,,,
425,1740822965.777141017,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
426,1740822965.777141049,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
427,1740822965.777141068,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
428,1740822965.777141085,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
429,1740822965.777141104,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
430,1740822965.777458461,65,142.250.75.98,192.168.80.128,4,17,128,QUIC,443,59075,29,21,,,True,,,,,
431,1740822965.777458493,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
432,1740822965.777458512,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
433,1740822965.777458530,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
434,1740822965.777458548,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,44530,1258,1250,,,True,,,,,
