,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,tls_header_encrypted,udp_length,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted
1380,1740823195.384373762,466,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,410,529612,27337,64240,True,,,,,
1381,1740823195.387159035,145,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,89,27337,530022,65535,True,,,,,
1382,1740823195.387457626,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,530022,27426,64240,,,,,,
1383,1740823195.399079345,7336,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,7280,530022,27426,64240,,,,,,
1384,1740823195.399103690,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,27426,537302,65535,,,,,,
1385,1740823195.400116516,4343,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,4287,537302,27426,64240,True,,,,,
1386,1740823195.400136444,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,27426,541589,65535,,,,,,
1387,1740823195.400737610,765,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,709,541589,27426,64240,True,,,,,
1388,1740823195.401672091,6705,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,6649,542298,27426,64240,True,,,,,
1389,1740823195.401679799,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,27426,548947,65535,,,,,,
1390,1740823195.403894040,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,35,27426,548947,65535,True,,,,,
1391,1740823195.403985731,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,35,27461,548947,65535,True,,,,,
1392,1740823195.404037782,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,548947,27461,64240,,,,,,
1393,1740823195.404152515,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,548947,27496,64240,,,,,,
1394,1740823195.444055825,994,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,938,548947,27496,64240,True,,,,,
1395,1740823195.444362488,3707,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,3651,549885,27496,64240,True,,,,,
1396,1740823195.444379466,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,27496,553536,65535,,,,,,
1397,1740823195.445338939,312,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,256,553536,27496,64240,True,,,,,
1398,1740823195.458552907,293,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,237,553792,27496,64240,True,,,,,
1399,1740823195.458630875,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,27496,554029,65535,,,,,,
1400,1740823195.571754169,210,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,154,27496,554029,65535,True,,,,,
1401,1740823195.572139876,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,27650,64240,,,,,,
1402,1740823195.572810148,197,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,141,27650,554029,65535,True,,,,,
1403,1740823195.572987197,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,27791,64240,,,,,,
1404,1740823195.580810404,205,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,149,27791,554029,65535,True,,,,,
1405,1740823195.581297079,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,27940,64240,,,,,,
1406,1740823195.583052099,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,35,27940,554029,65535,True,,,,,
1407,1740823195.583347715,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,27975,64240,,,,,,
1408,1740823195.587793364,155,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,99,27975,554029,65535,True,,,,,
1409,1740823195.587945119,147,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,91,28074,554029,65535,True,,,,,
1410,1740823195.587987715,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,28074,64240,,,,,,
1411,1740823195.588026804,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,28165,64240,,,,,,
1412,1740823195.588319982,152,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,96,28165,554029,65535,True,,,,,
1413,1740823195.588449976,154,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,98,28261,554029,65535,True,,,,,
1414,1740823195.588484763,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,28261,64240,,,,,,
1415,1740823195.588520026,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,28359,64240,,,,,,
1416,1740823195.589344005,165,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,109,28359,554029,65535,True,,,,,
1417,1740823195.589517206,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,28468,64240,,,,,,
1418,1740823195.589539004,152,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,96,28468,554029,65535,True,,,,,
1419,1740823195.589582357,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,28564,64240,,,,,,
1420,1740823195.593549113,221,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,165,28564,554029,65535,True,,,,,
1421,1740823195.593638741,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,35,28729,554029,65535,True,,,,,
1422,1740823195.593695770,157,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,101,28764,554029,65535,True,,,,,
1423,1740823195.593732774,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,28729,64240,,,,,,
1424,1740823195.593732865,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,28764,64240,,,,,,
1425,1740823195.593778602,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,28865,64240,,,,,,
1426,1740823195.601907035,76,192.168.80.128,146.75.121.140,4,6,64,TCP,52316,443,0,0,0,64240,,,,,,
1427,1740823195.606751145,148,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,92,28865,554029,65535,True,,,,,
1428,1740823195.606888721,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,28957,64240,,,,,,
1429,1740823195.609787142,163,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,107,28957,554029,65535,True,,,,,
1430,1740823195.609890944,151,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,95,29064,554029,65535,True,,,,,
1431,1740823195.609932356,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,29064,64240,,,,,,
1432,1740823195.609974182,163,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,107,29159,554029,65535,True,,,,,
1433,1740823195.610009470,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,29159,64240,,,,,,
1434,1740823195.610009501,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,29266,64240,,,,,,
1435,1740823195.610021858,144,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,88,29266,554029,65535,True,,,,,
1436,1740823195.610082062,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,29354,64240,,,,,,
1437,1740823195.610131292,217,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52076,443,161,6561,126270,65535,True,,,,,
1438,1740823195.610205322,144,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,88,29354,554029,65535,True,,,,,
1439,1740823195.610207582,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52076,0,126270,6722,64240,,,,,,
1440,1740823195.610241050,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,29442,64240,,,,,,
1441,1740823195.610268798,227,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52220,443,171,3515,8255,65535,True,,,,,
1442,1740823195.610340455,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52220,0,8255,3686,64240,,,,,,
1443,1740823195.610678927,1296,192.168.80.128,142.250.75.164,4,17,64,QUIC,54482,443,,,,,,1260,1252,0,CRYPTO,False
1444,1740823195.610733151,1296,192.168.80.128,142.250.75.164,4,17,64,QUIC,54482,443,,,,,,1260,687,1,CRYPTO,False
1445,1740823195.611984000,164,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,108,29442,554029,65535,True,,,,,
1446,1740823195.612272601,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,29550,64240,,,,,,
1447,1740823195.613157719,163,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,107,29550,554029,65535,True,,,,,
1448,1740823195.613240045,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,29657,64240,,,,,,
1449,1740823195.615434147,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,35,29657,554029,65535,True,,,,,
1450,1740823195.615550081,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,29692,64240,,,,,,
1451,1740823195.616392138,225,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52220,443,169,3686,8255,65535,True,,,,,
1452,1740823195.616485625,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52220,0,8255,3855,64240,,,,,,
1453,1740823195.616486391,159,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52240,443,103,2584,152258,65535,True,,,,,
1454,1740823195.616618000,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52240,0,152258,2687,64240,,,,,,
1455,1740823195.617693751,281,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52230,443,225,3911,151347,65535,True,,,,,
1456,1740823195.617796705,231,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52280,443,175,2482,7823,65535,True,,,,,
1457,1740823195.617895561,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52230,0,151347,4136,64240,,,,,,
1458,1740823195.617895615,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52280,0,7823,2657,64240,,,,,,
1459,1740823195.617933302,1176,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52076,443,1120,6722,126270,65535,True,,,,,
1460,1740823195.618002146,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52076,0,126270,7842,64240,,,,,,
1461,1740823195.618037635,1314,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52076,443,1258,7842,126270,65535,True,,,,,
1462,1740823195.618115140,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52076,0,126270,9100,64240,,,,,,
1463,1740823195.618124772,191,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,135,29692,554029,65535,True,,,,,
1464,1740823195.618183320,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,29827,64240,,,,,,
1465,1740823195.618191455,209,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,153,29827,554029,65535,True,,,,,
1466,1740823195.618248002,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,29980,64240,,,,,,
1467,1740823195.619249853,87,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,51,43,1,ACK,False
1468,1740823195.620588103,1296,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,1260,1252,2,ACK,False
1469,1740823195.620588127,1296,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,1260,1252,3,CRYPTO,False
1470,1740823195.620990764,149,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,93,29980,554029,65535,True,,,,,
1471,1740823195.621181047,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,30073,64240,,,,,,
1472,1740823195.622244075,1296,192.168.80.128,142.250.75.164,4,17,64,QUIC,54482,443,,,,,,1260,43,2,ACK,False
1473,1740823195.624552167,157,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,101,30073,554029,65535,True,,,,,
1474,1740823195.624766186,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,30174,64240,,,,,,
1475,1740823195.626494220,1296,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,1260,1252,4,CRYPTO,False
1476,1740823195.627703488,171,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,115,30174,554029,65535,True,,,,,
1477,1740823195.627823725,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,30289,64240,,,,,,
1478,1740823195.627875737,155,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,99,30289,554029,65535,True,,,,,
1479,1740823195.627939220,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,30388,64240,,,,,,
1480,1740823195.628008342,166,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,110,30388,554029,65535,True,,,,,
1481,1740823195.628169492,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,30498,64240,,,,,,
1482,1740823195.630448095,84,192.168.80.128,142.250.75.164,4,17,64,QUIC,54482,443,,,,,,48,40,,,True
1483,1740823195.630727177,151,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,95,30498,554029,65535,True,,,,,
1484,1740823195.630852575,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,30593,64240,,,,,,
1485,1740823195.631000732,153,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,97,30593,554029,65535,True,,,,,
1486,1740823195.631096830,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,30690,64240,,,,,,
1487,1740823195.631851822,145,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,89,30690,554029,65535,True,,,,,
1488,1740823195.631976819,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,30779,64240,,,,,,
1489,1740823195.632584184,151,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,95,30779,554029,65535,True,,,,,
1490,1740823195.632667783,213,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,157,30874,554029,65535,True,,,,,
1491,1740823195.632786914,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,30874,64240,,,,,,
1492,1740823195.632787035,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,31031,64240,,,,,,
1493,1740823195.632797591,149,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,93,31031,554029,65535,True,,,,,
1494,1740823195.632850134,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554029,31124,64240,,,,,,
1495,1740823195.636559394,533,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,477,554029,31124,64240,True,,,,,
1496,1740823195.636559691,1296,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,1260,1252,6,CRYPTO,False
1497,1740823195.636847250,84,192.168.80.128,142.250.75.164,4,17,64,QUIC,54482,443,,,,,,48,40,,,True
1498,1740823195.642152238,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,35,31124,554506,65535,True,,,,,
1499,1740823195.642243138,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,35,31159,554506,65535,True,,,,,
1500,1740823195.642409480,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554506,31159,64240,,,,,,
1501,1740823195.642409552,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554506,31194,64240,,,,,,
1502,1740823195.660088503,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52220,443,35,3855,8255,65535,True,,,,,
1503,1740823195.660364425,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52220,0,8255,3890,64240,,,,,,
1504,1740823195.660898379,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52240,443,35,2687,152258,65535,True,,,,,
1505,1740823195.661056843,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52240,0,152258,2722,64240,,,,,,
1506,1740823195.662175898,442,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52076,443,386,9100,126270,65535,True,,,,,
1507,1740823195.662243398,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,35,31194,554506,65535,True,,,,,
1508,1740823195.662392524,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52076,0,126270,9486,64240,,,,,,
1509,1740823195.662392612,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554506,31229,64240,,,,,,
1510,1740823195.664753960,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,35,31229,554506,65535,True,,,,,
1511,1740823195.665239752,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52316,0,0,1,64240,,,,,,
1512,1740823195.665240267,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554506,31264,64240,,,,,,
1513,1740823195.665310530,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52316,443,0,1,1,64240,,,,,,
1514,1740823195.666636988,1364,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52220,1308,8255,3890,64240,True,,,,,
1515,1740823195.666648584,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52220,443,0,3890,9563,65535,,,,,,
1516,1740823195.670928692,1296,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,1260,1252,,,True
1517,1740823195.670929045,1296,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,1260,1252,,,True
1518,1740823195.670929065,1296,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,1260,1252,,,True
1519,1740823195.670929083,1296,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,1260,1252,,,True
1520,1740823195.670929102,1296,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,1260,1252,,,True
1521,1740823195.671265159,640,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,604,596,,,True
1522,1740823195.671440745,91,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,35,31264,554506,65535,True,,,,,
1523,1740823195.671578066,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,554506,31299,64240,,,,,,
1524,1740823195.671657839,440,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52076,443,384,9486,126270,65535,True,,,,,
1525,1740823195.671760739,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52076,0,126270,9870,64240,,,,,,
1526,1740823195.673306360,88,192.168.80.128,142.250.75.164,4,17,64,QUIC,54482,443,,,,,,52,44,,,True
1527,1740823195.673844691,1955,192.168.80.128,146.75.121.140,4,6,64,TLSv1,52316,443,1899,1,1,64240,True,,,,,
1528,1740823195.674046184,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52316,0,1,1461,64240,,,,,,
1529,1740823195.674046216,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52316,0,1,1900,64240,,,,,,
1530,1740823195.675265259,491,192.168.80.128,142.250.75.67,4,6,64,TCP,33344,80,435,2,1,64240,,,,,,
1531,1740823195.675420227,62,142.250.75.67,192.168.80.128,4,6,128,TCP,80,33344,0,1,437,64240,,,,,,
1532,1740823195.676637106,5296,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,5240,554506,31299,64240,True,,,,,
1533,1740823195.676637206,88,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,52,44,,,True
1534,1740823195.676655534,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,31299,559746,65535,,,,,,
1535,1740823195.676813920,18910,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,18854,559746,31299,64240,True,,,,,
1536,1740823195.676820186,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,31299,578600,65535,,,,,,
1537,1740823195.676857823,612,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,556,126270,9870,64240,True,,,,,
1538,1740823195.676857852,13160,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52240,13104,152258,2722,64240,,,,,,
1539,1740823195.676872551,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52240,443,0,2722,165362,65535,,,,,,
1540,1740823195.678328466,7336,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52240,7280,165362,2722,64240,True,,,,,
1541,1740823195.678347667,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52240,443,0,2722,172642,65535,,,,,,
1542,1740823195.678729112,114,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,78,70,,,True
1543,1740823195.680458290,8274,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52240,8218,172642,2722,64240,True,,,,,
1544,1740823195.680458464,87,142.250.75.164,192.168.80.128,4,17,128,QUIC,443,54482,,,,,,51,43,,,True
1545,1740823195.680481224,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52240,443,0,2722,180860,65535,,,,,,
1546,1740823195.681278714,183,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52230,127,151347,4136,64240,True,,,,,
1547,1740823195.681768526,2968,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52230,2912,151474,4136,64240,,,,,,
1548,1740823195.681768669,209,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52280,153,7823,2657,64240,True,,,,,
1549,1740823195.681776139,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52230,443,0,4136,154386,65535,,,,,,
1550,1740823195.682682231,2968,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52280,2912,7976,2657,64240,True,,,,,
1551,1740823195.682682290,2968,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52230,2912,154386,4136,64240,,,,,,
1552,1740823195.682692883,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52280,443,0,2657,10888,65535,,,,,,
1553,1740823195.682712554,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52230,443,0,4136,157298,65535,,,,,,
1554,1740823195.683776341,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52230,5824,157298,4136,64240,,,,,,
1555,1740823195.683783384,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52230,443,0,4136,163122,65535,,,,,,
1556,1740823195.683803032,76,192.168.80.128,142.250.75.164,4,6,64,TCP,51316,443,0,0,0,64240,,,,,,
1557,1740823195.684361440,4424,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52230,4368,163122,4136,64240,,,,,,
1558,1740823195.684361473,2968,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52280,2912,10888,2657,64240,True,,,,,
1559,1740823195.684371377,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52230,443,0,4136,167490,65535,,,,,,
1560,1740823195.684390253,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52280,443,0,2657,13800,65535,,,,,,
1561,1740823195.684944984,1512,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52230,1456,167490,4136,64240,True,,,,,
1562,1740823195.686501738,5880,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52230,5824,168946,4136,64240,,,,,,
1563,1740823195.686512988,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52230,443,0,4136,174770,65535,,,,,,
1564,1740823195.687107827,2968,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52280,2912,13800,2657,64240,True,,,,,
1565,1740823195.687107889,4424,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52230,4368,174770,4136,64240,,,,,,
